createdAt,text,sentimen,validasi_h1
2026-04-17 09:23:56,"Bukan cuma “guyonan cowok” atau “chat biasa”. Ini pelecehan seksual verbal yang bikin puluhan korban trauma di FH UI (sampai 27 orang dilaporkan dari satu grup angkatan). Kasus serupa juga lagi muncul di ITB, UNJ, UNPAD, bahkan lebih parah di sekolah menengah. Chat yang panggil cewek “lonte”, dsb. itu bukan bercanda. Itu cara pelaku normalisasi kekerasan. Yang ketawa, yang forward, yang diam semua ikut bikin perempuan merasa gak aman di mana-mana. Stop bilang “cuma bercanda”. Stop bilang “korban lebay atau berlebih banget padahal cuma bercanda”. Ini kekerasan, bukan guyonan. Kalau terus dibiarin, besok anak, teman, saudara, bahkan orang sekitar kita juga yang jadi korban. Hati-hati. Ajarkan consent sejak dini. Kalau jadi saksi atau korban, langsung lapor. 💚",Positive,1
2026-04-17 09:27:00,@Kocella1 @MastinSaurus @sampahfhui Iya seharusnya dibawa keluar ketika udah ada korban ya..nanti kalau anakmu di catcalling atau dilecehkan verbal biarin aja ya kan belum sampai diperkosa,Positive,1
2026-04-17 10:42:00,Kasus fh ui itu semoga beneran dihukum seberat-beratnya please... gw stress bgt soalnya,Positive,1
2026-04-17 11:51:00,"@sampahfhui Chat nya aja kaya gini, kita juga perempuan, 1 ngerasain semua ngerasain, dan yg nyebarin chat mereka itu temen mereka sendiri, karna udh ketauan sama pacar nya https://t.co/lg1Qdjr5ZY",Positive,1
2026-04-17 12:30:00,gara² kasus FH UI ada masalah dikit² langsung dibilang KS. Negara FOMO emang,Negative,2
2026-04-17 13:00:00,1/ Korban kasus FH UI tahu mereka dilecehkan sejak 2025. Mereka tidak langsung lapor. Sebelum bertanya kenapa? . Pertanyaan yang benar adalah: sistem apa yang membuat diam jadi pilihan paling aman? Smith &amp; Freyd menyebutnya institutional betrayal.,Positive,1
2026-04-17 14:05:00,sekarang kasus FH UI hanya bertahan beberapa hari ya?,Neutral,0
2026-04-17 14:25:00,"𝐇𝐚𝐥𝐨, 𝐍𝐞𝐭𝐢𝐳𝐲𝐧𝐞 !👋🏻 UI menonaktifkan sementara 16 mahasiswa terkait dugaan pelecehan seksual di lingkungan 👉 Menurut kamu, langkah ini sudah tepat? #netizyne #zynemedia #VoiceofNewCulture #Spotlight #fhui https://t.co/sY1J1PsE12",Neutral,0
2026-04-17 14:30:00,Bagaimana Satgas PPKS UI Menangani Pelecehan Seksual Verbal #TempoPlus https://t.co/WVuOTAzuO0,Neutral,0
2026-04-17 15:22:00,Baru di info temen Raka ternyata pelaku pelecehan anak fhui ada yang intern di kantornya 💀 OMG please banget law firm ini jangan nerima pelaku pelecehan kerja di tempatnya plis najis betul,Positive,1
2026-04-17 15:30:00,Bisakah Pelecehan Seksual Verbal Grup Percakapan Dipidanakan #TempoPlus https://t.co/alDNivMbSN,Neutral,0
2026-04-17 15:58:00,@yan_nomercy @Miffyktty wlpun konteks awal sbnrnya bkn soal kasus fh ui tp ni komen miris bgt mau grub publik atau pribadi ga wajar y ngerendahin perempuan dgn dalih bercanda mak lu cwe bkn si? miris bgt,Positive,1
2026-04-17 16:55:00,gue agak ketinggalan kasus FH UI karena kemarin fokus ujian. lagi mau nyelem dulu deh buat liat kondisi terakhirnya,Neutral,0
2026-04-17 17:19:00,Siapa Keona Ezra Pangestu? Terduga Pelaku Pelecehan Seksual FH UI yang Paling Disorot https://t.co/0wKZplW4ya,Neutral,0
2026-04-17 17:52:00,"@tanyarlfes Temen gua pas ngobrol FHUI (dia juga alumni UI 2025) itu sampe muntah dan gebrak meja, karena dia ngebayangin dosen dia dulu di jadiin bahan pelecehan. Ada lagi temen gua yg ikut audit FHUI dia udh bawa noken as mau di lempar malah ga boleh:(",Positive,1
2026-04-17 18:27:00,teriak teriak soal pelecehan seksual yang ada di FH UI (walaupun itu dari grup chat yg disebar) tapi kalo masih doyan dugem sampe mabok dan masih doyan dibungkus gausah teriak teriak plis. brisik.,Negative,2
2026-04-17 21:21:00,jujur sering bgt ketrigger sm kasus fh ui :). makanya agak cemen kl ngomongin gituan karna dah sering jd korban yg diomongin ditongkrongan cowo ada bukti + saksi juga ya tp bisa apa ya?,Positive,1
2026-04-17 22:48:00,@Phinn_Majid @MastinSaurus @sampahfhui Tetap pelecehan ka kan udh keluar dari isi kepala. Dg share fantasi bokep yg di kepala ke org terdekat sama aja menganggap fantasi bokep normal untuk diumbar/dibicarakan. Manusia Allah ciptakan memiliki akal pikiran akal pikiran itu yg mencegah kita berbuat hal yg tercela -c,Positive,1
2026-04-17 22:51:00,@Phinn_Majid @MastinSaurus @sampahfhui Kita bisa mikir apa dampak yg akan kita timbulkan klo kita mengeluarkam fantasi bokep kita dari kepala kita. Bahkan klo di kepala kita isinya full fantasi bokep jga tetap ada dampaknya untuk kita. Manusia itu makhluk sempurny jgn mau kalah sama hewan yg ga punya akal pikiran,Positive,1
2026-04-17 23:37:00,Lemah UI LEMAH! UI MEMBELA YANG SALAH! FHUI KELIRU! FHUI CACAT! FHUI MEMANDANG ENTENG PELECEHAN SEKSUAL DUNIA MAYA! @univ_indonesia @TatanegaraFHUI,Positive,1
2026-04-18 02:23:00,Menarik nih diskusi seru netizen terpantik mas @aganharahap di Thread yglantas saya coba respon. Lalu apa bedanya isi chat grup wa FH UI itu dengan komentar2 di postingan selfienya @nicsap bbrp waktu lalu demikian ia mengajukan tanya. Simak yuk di: https://t.co/yfASK3TW1l https://t.co/D0t5X2BUAl,Neutral,0
2026-04-18 07:50:00,@myalbarakat @MastinSaurus @sampahfhui Pelecehan atau dosa? Beda nih. Masalahnya kakak ngejelasin kayak fantasi bokep cuman pikiran kotor berdosa aja dari segi moral dan agama. Berarti manusia harus membicarakan yg bersih aja di ranah privat sekalipun juga?,Negative,2
2026-04-18 07:55:00,"27 Korban Pelecehan Seksual di FH UI, DPR, Menteri, dan Komnas Perempuan Kompak Desak Keadilan bagi Korban https://t.co/Itb4MoNnBV",Neutral,0
2026-04-18 07:55:00,@PutriAgust54679 @MastinSaurus @sampahfhui Pikiran gw mungkin cacat karena gw selalu berpikir gw main GTA dan nonton film Tarantino gak menjadikan gw pembunuh. Kalau pornografi separah itu seluruh belahan dunia udah dipenuhi rapist kak,Negative,2
2026-04-18 07:56:00,@PutriAgust54679 @MastinSaurus @sampahfhui Btw semua orang berpaku banget sama piramida itu padahal locker room talk &amp; private rape jokes gak ada korelasi langsung ke sexual harassment,Negative,2
2026-04-18 07:58:00,@PutriAgust54679 @MastinSaurus @sampahfhui Gw mengecam kasusnya. Gw mempermasalahkan kriminalisasi locker room talk secara umum. Kalau obrolannya bocor dan cewek sebagai objek horny talk tau dia juga berhak bereaksi dengan trauma. Sampe sini paham? Masih keliatan inkonsisten apa gimana?,Positive,1
2026-04-18 08:00:00,LPSK Temukan Ada Kekhawatiran dari 20 Korban Pelecehan Mahasiswa UI #beritanasional #LPSK #fhui #beritaterkini https://t.co/F8spcCGEfG https://t.co/0Sz8R5vurT,Neutral,0
2026-04-18 08:01:00,@PutriAgust54679 @MastinSaurus @sampahfhui Gw ulangi ya. Gw ngomongin Sydney di tongkrongan dengan gw ngomongin temen cewek. Obrolannya stay privat dan gak ada perencanaan pemerkosaan. Sama aja dong? Atau masih mikir sama pelecehan?,Negative,2
2026-04-18 08:02:00,@PutriAgust54679 @MastinSaurus @sampahfhui Dan baru tau juga ghibahin orang harus consent. Kalo gak jadi tindakan kriminal,Negative,2
2026-04-18 08:04:00,@PutriAgust54679 @MastinSaurus @sampahfhui Burning Sun ada perencanaan kan? Obrolan tongkrongan dijamin ada perencanaan gak? Gak sekalian aja polisi mengawasi semua tongkrongan biar gak ada perencanaan tindakan kriminal dan makar samsek?,Negative,2
2026-04-18 08:05:00,@PutriAgust54679 @MastinSaurus @sampahfhui Iya sekalian aja. Awasi semua obrolan kampus atau masyarakat yang tak bermoral biar gak ada tindakan kriminal samsek. Ban pornografi sekalian aja sekaligus film rating R kayak AADC Titanic,Negative,2
2026-04-18 08:07:00,@PutriAgust54679 @MastinSaurus @sampahfhui Iya gak bakalan mati. Bilangin gih sekalian ke cewek stan K-Pop yg hobi ngomongin roti sobek. Manusia gak coli gak ngewe gak bakalan mati juga. Yakin tapi mau bilang hal yg sama?,Negative,2
2026-04-18 08:08:00,@PutriAgust54679 @MastinSaurus @sampahfhui Dampak apa? Dampak moral? Itu gw gak peduli sekali lagi. Sejak kapan hukum ngatur moral?,Negative,2
2026-04-18 08:09:00,@PutriAgust54679 @MastinSaurus @sampahfhui Muter di cuman obrolan karena memang cuman obrolan. Gak ada eskalasi. Objek dari awal emang gak usah tau,Negative,2
2026-04-18 09:20:00,Menurut UU ITE yang jadi tersangka adalah pembocor dan penyebar konten chat ruang pribadi 1. Munif &amp; pacarnya 2. Dekan FH UI 3. Beberapa Presenter Media 4. Oknum2 penyebar chat Terbaru Polda Metro Jaya Kumpulkan Barang Bukti Grup Chat Mesum FH UI https://t.co/cPgV8nprHH,Neutral,0
2026-04-18 09:21:00,Posko Layanan Bantuan dan Pendampingan yang disediakan oleh BEM FH UI bekerja sama dengan Klinik Hukum FH UI bertujuan untuk memberikan layanan pendampingan kepada siapa pun yang terdampak dari tindakan kekerasan seksual yang dilakukan oleh para pelaku -,Positive,1
2026-04-18 09:21:00,Bagi siapa pun yang membutuhkan bantuan dari Posko ini dapat mengisi tautan berikut ini: https://t.co/4hH2hcg1ch Atau dapat melalui: poskobemfhui@gmail.com BEM FH UI 2026 Harmoni Memberi Arti,Neutral,0
2026-04-18 11:05:00,@Ritzhy1 @MomodamGen2 @kyutbrahhu Ya lu omongin itu bener bang terserah mereka mau ngapain chat bahas apa tapi tetap saja tidak membenarkan bahas kayak gitu. Sebenarnya banyak banget orang kayak mereka mungkin juga lu nggak cowok nggak cewek keduanya bisa jadi pelaku dan juga bisa jadi korban. https://t.co/usbC3RnCFp,Neutral,1
2026-04-18 11:08:00,@Ritzhy1 @MomodamGen2 @kyutbrahhu Perempuan juga bisa menjadi pelaku ataupun korban tapi sebagian dari mereka akan berperilaku munafik ya contohnya ini menggambarkan kalo perempuan bisa bermuka dua dan seakan akan tutup mata karena fakta yang terlalu terang. https://t.co/JSgOfnAmCx,Negative,1
2026-04-18 11:44:00,@sampahfhui Ini gw nggak membenarkan tapi gw penasaran di UI nya sendiri ada nggak ya grup cewek yg melecehkan laki-laki soalnya di SMA ku juga ada grup perempuan yg isinya ngelecehin laki-laki,Negative,0
2026-04-18 11:44:00,"@Ritzhy1 @MomodamGen2 @kyutbrahhu Jadi kesimpulannya mau laki laki atau perempuan itu kalau melakukan pelecehan verbal atau pun non verbal mau di grup chat privasi, teman dan lain lain, itu keduanya tidak dibenarkan dan tidak boleh dinormalisasikan walaupun hanya bercanda tapi ttp sj tidak boleh aplgi bahas tubuh",Positive,1
2026-04-18 12:10:00,"I said it, and I say it here again. forum di fh ui itu JELEK SEJELEK-JELEKNYA penanganan kekerasan seksual. samsek gak mengutamakan korban dan keselamatannya, mostly orientasinya buat meredam publik. org ngerti penanganan KS mana yg jadiin korban perempuan buat jd crowd control?",Positive,1
2026-04-18 13:28:00,"@keilaajn @yan_nomercy @Miffyktty Mbak, menurut loe anak FHUI yg kmren rame di luar Group Chat nya berperilaku mesum dan ngobrol Cabul kah selain dgn temen2 sefrekuensinya ?? Ya ga laaaaahhh... Makanya itu ada yg kecewa, dia suka curhat ttg KS ternyata yg dicurhatin pelaku KS jg.",Neutral,1
2026-04-18 14:33:00,"Bulan depan gantian Dekan FH UI yang jadi tersangka UU ITE Dekan FH kok ga ngerti hukum ? Judul di bawah ini keliru, dari 16 Mahasiswa cuma 1 yang melecehkan 16 Mahasiswa FH UI Pelaku Pelecehan Dinonaktifkan, Kampus Klaim Bukan Sa... https://t.co/sprNAnjUm2 lewat @YouTube",Neutral,0
2026-04-18 23:35:00,"malu msluin cokkk, dianggap semua gen zs indo kek gitu semua, pantek lu FH UI",Positive,1
2026-04-19 01:53:00,masih benci &amp; gedek bgt sama kasus fh ui,Neutral,1
2026-04-19 02:40:00,@sampahfhui @ylkptrr sebernya banyak juga di kampus2 lain cuma ga kesebar kaya gini aja,Neutral,0
2026-04-19 02:53:00,@PutriAgust54679 @MastinSaurus @sampahfhui Lagipula masih gak menjawab pertanyaan gw. Gak sekalian kita kriminalisasi semua ghibahan orang ke kita baik yg seksual maupun moral? Beginikah hukum Indonesia?,Negative,2
2026-04-19 04:57:00,@Phinn_Majid @MastinSaurus @sampahfhui Percuma Argumen sama lu gaakan ad ujungnya bg soalnya pemikiran kita dh beda lu bahas kriminal yg gw masalahin dari awal jg lebih ke dampak lu bawa2 kriminal dri awal y jls segala bentuk pelecehan verbal lwt grup mau siapapun gendernya cewek / cowok jelas udh slh dan kriminal,Positive,1
2026-04-19 04:59:00,@Phinn_Majid @MastinSaurus @sampahfhui Gibahan isinya apa dlu kalo gibahan gak berdasar semisal lu omongin org tp gaada bukti jatuhnya fitnah ya kriminal tp klo mnurut lu GK ydh apalagi gibahsmpe ke ekspos publik jatuhnya pencemaran nama baik Tpi kalo gibah berdsrkan fakta/kejadian sendiri ya itu urusan msing2.,Neutral,0
2026-04-19 05:02:00,@Phinn_Majid @MastinSaurus @sampahfhui Apalagi klo isi gibahannya melecehkan perempuan / laki2 udh jls slh mau itu terekspos atau nggak y ttp slh GK bisa dibenarkan mau itu grup privat kek grup umum kek yg namanya pelecehan y pelecehan apalagi kalo smpe keekspos gt percuma gw ngomong muter2 klo dri elunya aj bebal,Positive,1
2026-04-19 05:07:00,@Phinn_Majid @MastinSaurus @sampahfhui Lagian polisi jg gk ad akses buat ngecek hp masing2 kecuali ad perintah kalo semua polisi ngurusin kek begituan 1 1 yg ad gaada abisnya lah kerjaannya yg jdi Msalah itu grup privat jg bahasan dr awal udh slh apalagi smpe ke ekspos publik ydh tamat apalagi orgnya ad dikampus jg,Neutral,1
2026-04-19 06:23:00,@PutriAgust54679 @MastinSaurus @sampahfhui Sekali lagi masalah FH UI udah LEBIH dari sekedar locker room talk. Terus kalo grup chat gw sama temen gw terekspos ngomongin bodi Sydney Sweeney Nikita Mirzani Kartika bini Uus tanpa ada perencanaan tindak kriminal kami semua mau dibui juga ?,Negative,2
2026-04-19 06:27:00,@PutriAgust54679 @MastinSaurus @sampahfhui Oh ya. Banyak warga kampung bisa dibui juga dong gara-gara ghibah,Negative,2
2026-04-19 06:49:00,BEM FH UI sendiri sudah menonaktifkan para terduga pelaku dari jabatan organisasi dan mendukung penuh proses investigasi. Ini langkah tegas buat nunjukin kalau nggak ada tempat bagi pelaku pelecehan di lingkungan pendidikan. #Keadilan #ZeroTolerance #MajalahSunday,Positive,0
2026-04-19 11:44:00,@Phinn_Majid @MastinSaurus @sampahfhui Sama aja ga ada bedany. Dosakan banyak jenisny salah satuny ya pelecehan. Iya manusia wajib membicarakan yg bersih/yg baik2 dlm kondisi apapun. As muslim islam menganjurkan umatny untuk berpikir bersih dan semua hal sdh diatur dlm islam. -c,Neutral,1
2026-04-19 13:59:00,@sampahfhui Gue kira mrka smart people ternyata sick people,Positive,1
2026-04-19 19:31:00,Pihak kampus saat ini melakukan investigasi dan menyiapkan sanksi terhadap pihak yang terlibat. Peristiwa ini kembali mengingatkan bahwa pelecehan seksual tidak selalu berbentuk fisik—ucapan dan percakapan juga dapat berdampak serius.” #beritatiktok #claymotion #FHUI https://t.co/ujjuBN6Ykv,Neutral,0
2026-04-19 19:48:00,Peristiwa ini kembali mengingatkan bahwa pelecehan seksual tidak selalu berbentuk fisik—ucapan dan percakapan juga dapat berdampak serius.” #beritatiktok #claymotion #FHUI https://t.co/wtQbMsTjZ7,Neutral,0
2026-04-19 23:26:00,"@_adorle skrg lg rame soal pelecehan di fhui kan, eh ini sesama cwe sm korban malah bikin becandaan sampah kaya gt apa gk miris 😩",Positive,1
2026-04-20 03:06:00,@westallen139 @nufoursare @sampahfhui dont mention like this please pelaku tetaplah pelaku,Positive,1
2026-04-20 05:00:00,Belum lama kasus FH UI lagi-lagi kekerasan seksual di lingkungan kampus kembali jadi sorotan. Kasus di Unpad ini memicu respons cepat mahasiswa dan komitmen kampus untuk menindaklanjuti. #pelecehanseksual #sexualabuse #cybercrime #dprri #pdiperjuangan https://t.co/bfE8ZG5pPw,Neutral,0
2026-04-20 05:57:00,@Phinn_Majid @MastinSaurus @sampahfhui Dan gue kan udh bilang juga tergantung isi gibahannya kalo gibahan soal fakta pribadi y aman2 aja itu hak masing2 jg. Intinya kita diksih akal dikasih jari dan mulut harusnya digunakan sebaik mungkin bukan untuk ngegibahin org apalagi smpe ngelecehin org via chat / grup.,Positive,1
2026-04-20 06:06:00,@Phinn_Majid @MastinSaurus @sampahfhui Salahin lah pemerintah dan hukum diindonesia ngapain koar2 nya ke gue gue bkn ahli hukum / pemerintah kok dh tau hukum indonesia kbnykn GK bnr bahkan bisa dibeli y jls mereka utamain org yg berduit dlu / kasus gede yg viral udh dikecam bnyk org baru mereka ladenin.,Positive,1
2026-04-20 12:32:00,#PahamAjaDulu kasus FH UI harus jadi momentum bagi kita semua untuk semakin menciptakan ruang aman bagi semua orang dan tegas menindak siapapun yang melakukan kekerasan. https://t.co/MLhTu6sC88,Positive,0
2026-04-20 14:40:00,@sbaoqin @K1ng_of_Peace @mukaikhlas Mereka bener2 gak paham apa salahnya jir bener2 nyari celah biar gak salah Hana emang pikirannya agak laen tapi itu termasuk dirty mind no objek di situ dia menjawab pertanyaan 'kalo dia jd laki'. Sedangkan kasus FH UI lain jir dia mengobjektifikasi temen sendiri so creepy,Positive,1
2026-04-20 15:15:00,@oddlilieth @sampahfhui EMANG B3 (BEDEBAH BADJINGAN BANGSAT) UDAH DIKASIH NAMA BAGUS SAMA ORTU (MUHAMMAD) BIAR HARAPANNYA SIKAP TINGKAH LAKU SEPERTI BELIAU..MALAH KAYAK DAJJALL,Positive,1
2026-04-20 18:51:00,Pihak kampus saat ini melakukan investigasi dan menyiapkan sanksi terhadap pihak yang terlibat. Peristiwa ini kembali mengingatkan bahwa pelecehan seksual tidak selalu berbentuk fisik—ucapan dan percakapan juga dapat berdampak serius.” #beritatiktok #claymotion #FHUI https://t.co/bKS7cLyMSl,Neutral,0
2026-04-20 20:03:00,Kasus FH UI bukan cuma soal 16 orang. Ini soal budaya diam yang kita normalisasi di kampus. 63% dosen mengaku tahu ada kekerasan seksual di kampusnya tapi tidak melapor. Selama silence is golden dianggap bijak korban akan terus sendirian. #FHUI #PelecehanSeksual,Positive,1
2026-04-20 20:52:00,Pihak kampus saat ini melakukan investigasi dan menyiapkan sanksi terhadap pihak yang terlibat. Peristiwa ini kembali mengingatkan bahwa pelecehan seksual tidak selalu berbentuk fisik—ucapan dan percakapan juga dapat berdampak serius.” #beritatiktok #claymotion #FHUI https://t.co/UHFhIfVV92,Neutral,0
2026-04-21 10:01:00,Pelaku pelecehan seksual di FH UI cuma dihukum skorsing 1 semester + kerja sosial. Satu. Semester. Lalu dia balik lagi. Ke kampus yang sama. Ke korban yang sama. Ini bukan sanksi. Ini penghinaan. 🧵,Positive,1
2026-04-21 10:02:00,"FH UI — Fakultas HUKUM. Tempat yang harusnya paling paham bahwa pelecehan seksual itu KEJAHATAN, bukan sekadar ""pelanggaran tata tertib."" Tapi sanksinya lebih ringan dari mahasiswa yang ketahuan nyontek. Ironi yang menyakitkan.",Positive,1
2026-04-21 10:08:00,"Desak FH UI untuk: Tinjau ulang sanksi — DO permanen layak dipertimbangkan Dorong proses pidana berjalan, bukan dikubur Prioritaskan pemulihan & perlindungan korban Diam kita = lampu hijau untuk pelaku berikutnya. Retweet kalau kamu percaya kampus bukan tempat berlindung bagi predator.",Positive,1
2026-04-21 10:42:00,"Update Dugaan Pelecehan Seksual di FH UI: Tahap Pemeriksaan, Kampus Bentuk Tim Ahli https://t.co/kBy4cQrNvy",Neutral,0
2026-04-21 15:02:00,Kalau kekerasan seksual masih terjadi di ruang pendidikan berarti ada yang belum selesai dari perjuangan Kartini. Karena perjuangannya bukan cuma soal kebaya dan ucapan https://t.co/6Y814L4Bf9,Positive,1
2026-04-22 04:09:00,"@sampahfhui Berantas pelecehan bukan cuma tugas korban, tapi tugas kita semua. Jangan kasih ruang untuk predator berlindung di balik gelar akademik. selengkapnya 👉 https://t.co/YN2cKPozYT https://t.co/A6SNzgC8zs",Positive,0
